a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.54,0.92,1.0,1.0,0.56,0.89,0.18,0.66,0.48,0.52,0.82,0.34,0.49,0.08,0.0,0.0,5
0.27,1.0,0.08,0.73,0.0,0.45,0.11,0.17,0.51,0.0,1.0,0.03,0.82,0.2,0.37,0.09,6
0.0,1.0,0.34,0.94,0.7,0.9,1.0,0.85,0.78,0.64,0.57,0.41,0.42,0.15,0.43,0.0,7
0.61,0.73,0.52,1.0,0.14,0.72,0.54,0.36,0.58,0.0,0.0,0.17,0.45,0.49,1.0,0.79,8
0.46,0.87,0.62,0.65,0.97,1.0,0.32,0.89,0.62,0.66,1.0,0.48,0.71,0.04,0.0,0.0,9
0.44,1.0,0.2,0.63,0.22,0.22,0.63,0.0,1.0,0.29,0.95,0.69,0.47,0.89,0.0,0.74,0
0.0,0.62,0.22,0.89,0.69,1.0,0.86,0.77,0.59,0.5,0.28,0.26,0.47,0.04,1.0,0.0,2
0.32,0.88,0.65,1.0,0.83,0.76,0.5,0.55,0.94,0.38,1.0,0.12,0.52,0.0,0.0,0.01,3
0.23,1.0,0.0,0.71,0.18,0.44,0.72,0.46,1.0,0.7,0.76,0.6,0.56,0.31,0.55,0.0,4
1.0,0.99,0.81,1.0,0.43,0.74,0.13,0.44,0.0,0.08,0.44,0.0,0.6,0.27,0.13,0.35,6
0.27,1.0,0.43,0.66,0.67,0.31,0.45,0.0,0.0,0.27,0.47,0.59,1.0,0.91,0.2,0.97,8
0.55,0.75,0.33,1.0,0.0,0.77,0.46,0.69,0.85,0.74,1.0,0.4,0.85,0.1,0.35,0.0,9
0.64,0.93,0.25,0.56,0.0,0.09,0.37,0.0,0.78,0.35,1.0,0.81,0.61,1.0,0.18,0.7,0
0.16,0.69,0.51,1.0,0.6,0.91,0.56,0.54,0.6,0.17,0.0,0.04,0.29,0.0,1.0,0.02,1
0.48,0.96,0.67,1.0,0.68,0.57,0.4,0.23,0.0,0.15,0.19,0.3,0.59,0.12,1.0,0.0,2
0.13,0.87,0.11,1.0,0.59,0.95,0.32,0.65,0.81,0.56,1.0,0.29,0.56,0.08,0.0,0.0,3
1.0,1.0,0.7,0.82,0.36,0.55,0.0,0.31,0.37,0.31,0.76,0.36,0.77,0.34,0.73,0.0,4
0.68,1.0,0.23,0.77,0.0,0.41,0.07,0.03,0.64,0.0,1.0,0.31,0.56,0.39,0.14,0.11,6
0.0,0.92,0.44,1.0,0.78,0.79,0.68,0.4,0.58,0.0,0.33,0.17,0.53,0.33,1.0,0.31,7
0.6,0.9,0.26,0.82,0.49,0.39,0.35,0.0,0.0,0.23,0.56,0.54,1.0,0.9,0.37,1.0,8
0.46,1.0,0.55,0.65,1.0,0.9,0.42,0.91,0.75,0.65,0.82,0.53,0.63,0.13,0.0,0.0,9
1.0,0.81,0.56,1.0,0.12,0.79,0.0,0.33,0.3,0.0,0.78,0.14,0.94,0.58,0.66,0.93,0
0.13,0.74,0.4,1.0,0.7,0.77,0.46,0.42,0.09,0.15,0.0,0.03,0.5,0.01,1.0,0.0,2
0.54,0.84,0.81,1.0,0.91,0.79,0.66,0.55,1.0,0.39,0.86,0.12,0.42,0.0,0.0,0.14,3
0.71,1.0,0.39,0.87,0.11,0.63,0.0,0.37,0.42,0.25,1.0,0.37,0.74,0.24,0.53,0.0,4
0.42,1.0,0.34,0.62,0.55,0.29,0.4,0.0,0.0,0.23,0.05,0.55,0.51,0.71,1.0,0.83,5
0.37,0.67,0.84,1.0,0.51,0.8,0.24,0.41,0.32,0.0,1.0,0.04,0.69,0.28,0.0,0.13,6
0.79,0.78,0.42,1.0,0.27,0.66,0.68,0.3,0.5,0.0,0.0,0.22,0.45,0.54,1.0,0.82,8
0.63,0.93,0.36,1.0,0.3,0.74,0.58,0.85,0.8,0.53,1.0,0.2,0.6,0.0,0.0,0.08,9
0.52,1.0,0.0,0.36,0.36,0.0,1.0,0.52,0.4,0.73,0.15,0.45,0.65,0.6,0.05,0.02,0
0.0,0.6,0.38,0.8,0.8,1.0,1.0,0.92,0.8,0.69,0.65,0.46,0.55,0.23,0.55,0.0,1
0.0,0.89,0.46,1.0,1.0,0.98,0.84,0.78,0.51,0.58,0.71,0.35,0.5,0.14,0.05,0.0,3
0.44,1.0,0.15,0.79,0.0,0.47,0.68,0.42,1.0,0.71,0.82,0.6,0.52,0.3,0.25,0.0,4
1.0,1.0,0.56,0.93,0.21,0.63,0.0,0.31,0.19,0.0,0.79,0.06,0.77,0.37,0.17,0.29,6
0.0,0.88,0.4,1.0,0.79,0.86,0.67,0.44,0.64,0.0,1.0,0.15,0.7,0.32,0.23,0.37,7
0.3,0.73,0.81,0.71,0.82,1.0,0.33,0.91,0.81,0.68,1.0,0.35,0.55,0.09,0.0,0.0,9
0.0,0.84,0.45,1.0,1.0,0.95,0.99,0.65,0.65,0.38,0.24,0.15,0.29,0.01,0.86,0.0,2
0.0,0.87,0.42,1.0,1.0,0.94,0.87,0.73,0.67,0.53,0.64,0.32,0.69,0.11,0.22,0.0,3
0.56,0.86,1.0,1.0,0.64,0.92,0.18,0.73,0.48,0.62,0.81,0.38,0.5,0.07,0.0,0.0,5
0.52,1.0,0.18,0.76,0.0,0.46,0.09,0.17,0.61,0.19,1.0,0.38,0.54,0.22,0.18,0.0,6
0.0,0.96,0.47,0.95,1.0,1.0,0.71,0.73,0.52,0.37,0.41,0.0,0.26,0.2,0.52,0.33,7
0.89,0.81,0.49,1.0,0.0,0.84,0.39,0.68,1.0,0.75,0.94,0.54,0.84,0.24,0.51,0.0,9
0.78,0.83,0.2,0.58,0.27,0.0,1.0,0.5,0.61,1.0,0.0,0.38,0.68,0.69,0.03,0.08,0
0.51,0.76,0.68,0.91,1.0,1.0,0.83,0.8,0.59,0.6,0.34,0.4,0.1,0.2,0.0,0.0,1
0.2,0.7,0.29,1.0,0.63,0.82,0.53,0.46,0.29,0.14,0.0,0.0,0.5,0.03,1.0,0.04,2
0.0,0.94,0.33,1.0,0.52,0.83,0.64,0.65,0.77,0.47,1.0,0.3,0.89,0.13,0.52,0.0,3
0.63,1.0,0.31,0.8,0.0,0.49,0.7,0.5,1.0,0.67,0.68,0.9,0.45,0.45,0.29,0.0,4
1.0,0.97,0.49,1.0,0.11,0.82,0.1,0.51,0.54,0.52,0.76,0.29,0.47,0.05,0.0,0.0,5
1.0,1.0,0.54,0.81,0.19,0.59,0.0,0.34,0.11,0.09,0.71,0.0,0.84,0.17,0.17,0.17,6
0.33,0.88,0.39,0.59,0.63,1.0,0.0,0.65,0.28,0.43,0.4,0.0,1.0,0.42,0.25,0.47,8
0.57,0.72,1.0,0.93,0.47,1.0,0.0,0.78,0.52,0.71,0.94,0.57,0.69,0.28,0.39,0.0,9
0.32,0.88,0.11,0.55,0.17,0.09,0.72,0.0,1.0,0.4,0.91,0.86,0.37,1.0,0.0,0.67,0
0.0,0.78,0.5,0.86,1.0,1.0,0.85,0.8,0.73,0.6,0.58,0.4,0.5,0.19,0.31,0.0,1
0.22,0.69,0.4,1.0,0.79,0.87,0.69,0.52,0.41,0.22,0.0,0.0,0.46,0.02,1.0,0.0,2
0.46,0.89,0.63,1.0,0.96,0.78,0.59,0.53,1.0,0.47,1.0,0.18,0.5,0.0,0.0,0.09,3
1.0,1.0,0.48,0.85,0.15,0.57,0.0,0.25,0.29,0.0,0.84,0.11,0.65,0.3,0.38,0.09,6
0.0,0.99,0.37,1.0,0.72,0.81,0.73,0.37,0.49,0.0,0.33,0.24,0.62,0.4,1.0,0.44,7
0.69,0.67,1.0,1.0,0.42,0.94,0.31,0.57,0.86,0.69,0.9,0.43,0.58,0.07,0.0,0.0,9
0.23,0.73,0.45,1.0,0.46,0.89,0.4,0.57,0.28,0.26,0.0,0.0,0.49,0.06,1.0,0.07,1
0.28,0.58,0.25,0.97,0.68,1.0,0.69,0.59,0.44,0.22,0.0,0.0,0.47,0.1,1.0,0.01,2
0.15,0.86,0.49,1.0,1.0,0.99,0.93,0.78,0.57,0.6,0.64,0.36,0.42,0.15,0.0,0.0,3
0.41,1.0,0.45,0.99,0.1,0.77,0.0,0.58,0.59,0.49,1.0,0.49,0.71,0.25,0.58,0.0,4
1.0,0.94,0.62,1.0,0.21,0.79,0.18,0.44,0.68,0.51,0.86,0.21,0.46,0.0,0.0,0.1,5
0.42,0.84,0.8,0.85,0.52,1.0,0.67,0.81,1.0,0.57,0.85,0.22,0.44,0.05,0.0,0.0,9
0.68,0.82,0.34,1.0,0.0,0.65,0.08,0.22,0.57,0.0,1.0,0.24,0.88,0.66,0.4,0.92,0
0.0,0.71,0.39,0.81,0.77,1.0,1.0,0.92,0.86,0.69,0.7,0.47,0.54,0.24,0.45,0.0,1
0.0,0.89,0.32,1.0,0.7,0.97,0.73,0.7,0.67,0.43,1.0,0.27,0.9,0.05,0.52,0.0,3
1.0,0.99,0.62,1.0,0.36,0.78,0.47,0.51,0.82,0.44,0.69,0.14,0.34,0.0,0.0,0.14,5
0.1,0.81,0.61,1.0,1.0,0.76,0.64,0.38,0.35,0.0,0.83,0.1,0.51,0.48,0.0,0.76,8
0.62,0.56,1.0,0.83,0.52,1.0,0.0,0.77,0.66,0.78,0.93,0.57,0.65,0.28,0.33,0.0,9
0.66,1.0,0.39,0.86,0.11,0.64,0.36,0.45,1.0,0.57,0.66,0.45,0.32,0.23,0.0,0.0,4
0.46,0.92,0.77,1.0,1.0,0.97,0.56,0.9,0.5,0.55,0.81,0.33,0.41,0.12,0.0,0.0,5
0.7,1.0,0.72,0.97,0.45,0.57,0.39,0.13,0.91,0.0,1.0,0.39,0.41,0.44,0.0,0.11,6
1.0,0.53,0.95,0.92,0.46,1.0,0.11,0.69,0.0,0.26,0.34,0.0,0.76,0.25,0.88,0.62,0
0.67,0.86,1.0,1.0,0.79,0.83,0.58,0.67,0.38,0.5,0.21,0.33,0.04,0.17,0.0,0.0,1
0.61,0.79,0.9,1.0,1.0,0.78,0.76,0.54,0.42,0.32,0.07,0.13,0.0,0.0,0.49,0.03,2
0.0,0.65,0.02,0.94,0.58,1.0,0.98,0.88,0.72,0.59,1.0,0.28,0.69,0.05,0.24,0.0,3
0.45,1.0,0.09,0.76,0.4,0.64,1.0,0.7,0.76,0.79,0.53,0.53,0.25,0.26,0.0,0.0,4
0.79,0.9,0.61,1.0,0.26,0.73,0.44,0.6,0.97,0.5,1.0,0.17,0.51,0.0,0.0,0.08,5
0.33,0.7,0.68,1.0,0.68,0.78,0.61,0.36,0.42,0.05,0.0,0.02,0.5,0.02,1.0,0.0,1
0.47,1.0,0.88,0.93,1.0,0.74,0.63,0.61,0.46,0.43,0.59,0.21,0.42,0.04,0.0,0.0,3
1.0,1.0,0.86,0.89,0.42,0.71,0.0,0.52,0.23,0.39,0.62,0.46,0.35,0.23,0.09,0.0,4
0.19,0.75,0.64,0.99,1.0,1.0,0.48,0.9,0.05,0.63,0.53,0.51,0.47,0.02,0.0,0.0,5
0.24,1.0,0.07,0.72,0.0,0.42,0.06,0.13,0.6,0.09,1.0,0.29,0.43,0.23,0.09,0.0,6
0.0,0.44,0.15,0.0,0.62,0.05,0.95,0.4,1.0,0.88,0.6,1.0,0.27,0.64,0.11,0.17,0
0.53,1.0,0.26,0.8,0.0,0.59,0.04,0.37,0.6,0.35,1.0,0.41,0.65,0.22,0.43,0.0,4
1.0,1.0,0.57,0.92,0.24,0.87,0.0,0.58,0.33,0.57,0.66,0.42,0.48,0.13,0.08,0.0,5
0.32,0.84,0.66,1.0,1.0,0.8,0.64,0.4,0.3,0.0,0.68,0.11,0.36,0.52,0.0,0.91,8
1.0,0.62,0.79,1.0,0.34,0.94,0.04,0.59,0.0,0.13,0.44,0.0,0.79,0.22,0.85,0.61,0
0.74,0.76,0.31,0.6,0.0,0.76,0.37,1.0,0.85,0.94,1.0,0.6,0.86,0.27,0.54,0.0,9
0.34,0.8,0.65,1.0,1.0,0.8,0.8,0.51,0.41,0.28,0.0,0.07,0.37,0.0,0.95,0.05,2
0.0,0.82,0.4,1.0,0.92,0.98,1.0,0.66,0.83,0.33,0.65,0.0,0.35,0.26,0.81,0.32,7
0.14,0.67,0.44,0.47,0.44,0.09,0.0,0.0,0.23,0.36,0.63,0.68,1.0,1.0,0.44,0.88,8
0.41,0.69,0.78,0.6,1.0,1.0,0.37,0.97,0.57,0.69,0.89,0.54,0.66,0.07,0.0,0.0,9
0.0,0.5,0.45,0.74,0.84,1.0,0.73,0.68,0.63,0.34,0.34,0.07,0.32,0.03,1.0,0.0,1
0.26,0.91,0.74,1.0,0.74,0.77,0.48,0.53,0.19,0.3,0.0,0.05,0.47,0.0,1.0,0.02,2
0.23,1.0,0.17,0.69,0.0,0.35,0.34,0.22,1.0,0.22,0.99,0.39,0.56,0.34,0.43,0.0,4
1.0,0.88,1.0,1.0,0.76,0.73,0.52,0.44,0.4,0.16,0.8,0.0,0.56,0.2,0.0,0.01,6
0.29,1.0,0.0,0.75,0.53,0.54,1.0,0.3,0.78,0.0,0.56,0.25,0.66,0.63,0.15,0.71,8
0.55,0.72,1.0,1.0,0.97,0.96,0.81,0.59,0.72,0.22,0.19,0.03,0.0,0.0,0.74,0.06,1
0.07,0.85,0.29,1.0,0.28,0.7,0.26,0.55,0.83,0.58,1.0,0.31,0.55,0.11,0.0,0.0,3
0.89,0.66,1.0,1.0,0.5,0.96,0.17,0.64,0.0,0.26,0.27,0.0,0.54,0.31,0.18,0.33,6
0.0,0.75,0.33,0.89,0.77,1.0,0.79,0.72,0.61,0.37,0.55,0.0,0.55,0.2,1.0,0.27,7
0.3,0.68,0.63,0.39,0.77,0.0,0.0,0.06,0.44,0.41,1.0,0.75,0.63,1.0,0.09,0.69,8
0.53,0.81,0.86,1.0,0.98,0.69,0.83,0.37,0.52,0.09,0.0,0.03,0.47,0.0,1.0,0.02,2
0.93,1.0,0.63,0.99,0.43,0.85,0.53,0.54,1.0,0.48,0.89,0.23,0.45,0.08,0.0,0.0,5
0.8,0.76,0.47,1.0,0.05,0.72,0.62,0.64,0.75,0.72,1.0,0.29,0.64,0.0,0.0,0.02,9
0.48,0.76,0.62,1.0,0.93,0.79,0.67,0.39,0.28,0.08,0.0,0.12,0.51,0.16,1.0,0.0,2
0.57,0.86,1.0,1.0,1.0,0.94,0.56,0.78,0.59,0.45,0.88,0.22,0.47,0.02,0.0,0.0,5
0.0,0.9,0.6,1.0,1.0,0.83,0.72,0.47,0.4,0.13,0.04,0.0,0.25,0.29,0.92,0.29,7
0.59,0.82,0.11,0.67,1.0,0.65,0.54,1.0,0.4,0.48,0.0,0.22,0.6,0.0,0.43,0.52,8
0.39,0.91,0.81,1.0,0.7,0.59,0.25,0.81,0.82,0.85,1.0,0.37,0.57,0.0,0.0,0.24,9
0.37,0.8,0.81,1.0,0.95,0.7,0.68,0.39,0.32,0.11,0.0,0.1,0.48,0.17,1.0,0.0,2
0.38,0.91,0.77,1.0,1.0,0.87,0.73,0.67,0.66,0.46,0.82,0.24,0.48,0.08,0.0,0.0,3
0.5,1.0,0.63,0.96,0.3,0.65,0.0,0.36,0.13,0.08,0.85,0.22,1.0,0.3,0.8,0.0,4
0.0,0.95,0.39,1.0,0.74,0.76,0.82,0.33,0.76,0.0,1.0,0.37,0.59,0.47,0.16,0.48,7
0.77,1.0,0.37,0.88,0.61,0.68,1.0,0.85,0.84,0.69,0.72,0.41,0.39,0.18,0.0,0.0,9
0.53,1.0,0.35,0.93,0.06,0.61,0.0,0.28,0.36,0.0,0.96,0.12,1.0,0.42,0.37,0.28,6
0.07,0.54,0.0,0.89,0.71,1.0,1.0,0.83,0.71,0.45,0.45,0.06,0.32,0.0,0.67,0.21,7
0.7,1.0,0.49,0.72,1.0,0.71,0.64,0.97,0.69,0.69,0.86,0.32,0.54,0.02,0.0,0.0,9
0.17,0.65,0.71,0.8,1.0,1.0,0.81,0.74,0.74,0.47,0.69,0.2,0.31,0.0,0.0,0.02,1
0.22,0.86,1.0,1.0,0.32,0.97,0.0,0.69,0.13,0.59,0.92,0.55,0.86,0.19,0.15,0.0,5
1.0,1.0,0.66,0.85,0.37,0.69,0.14,0.51,0.0,0.32,0.0,0.12,0.31,0.0,0.34,0.11,6
0.0,0.81,0.26,1.0,0.62,1.0,0.67,0.74,0.59,0.5,0.47,0.24,0.61,0.03,1.0,0.0,2
0.24,0.92,0.81,1.0,0.26,0.79,0.19,0.54,0.83,0.66,1.0,0.34,0.62,0.04,0.0,0.0,5
0.25,0.98,0.64,1.0,0.72,0.67,0.53,0.33,0.3,0.0,0.0,0.16,0.37,0.3,1.0,0.33,7
0.0,0.77,0.49,1.0,1.0,0.74,0.85,0.37,0.58,0.0,0.93,0.13,0.69,0.48,0.05,0.74,8
0.0,0.75,0.04,0.98,0.64,1.0,1.0,0.92,0.72,0.7,0.46,0.48,0.27,0.24,0.25,0.0,7
0.54,0.74,0.72,1.0,0.76,0.7,0.57,0.38,0.26,0.09,0.0,0.03,0.5,0.0,1.0,0.01,2
0.84,1.0,0.54,0.77,0.58,0.4,0.48,0.05,0.0,0.0,0.12,0.28,0.6,0.44,1.0,0.65,8
0.75,1.0,0.61,0.79,1.0,0.96,0.57,0.96,0.65,0.66,0.82,0.36,0.51,0.1,0.0,0.0,9
0.0,0.46,0.49,0.68,0.72,1.0,0.68,0.88,0.64,0.55,0.55,0.22,0.09,0.01,1.0,0.0,1
0.29,0.74,0.53,1.0,1.0,0.99,0.75,0.71,0.81,0.51,0.81,0.2,0.38,0.0,0.0,0.15,3
0.24,0.96,0.84,0.99,1.0,1.0,0.25,0.93,0.28,0.57,0.93,0.36,0.73,0.0,0.0,0.01,5
0.23,0.49,0.81,0.69,1.0,1.0,0.35,0.87,0.33,0.53,0.68,0.21,0.13,0.0,0.0,0.28,8
0.47,0.73,0.82,0.95,1.0,1.0,0.89,0.75,0.79,0.49,0.76,0.24,0.47,0.0,0.0,0.02,1
0.22,0.7,0.46,0.96,1.0,1.0,0.86,0.72,0.68,0.47,0.9,0.2,0.47,0.0,0.0,0.08,3
0.0,0.3,0.46,0.6,0.59,1.0,0.21,0.81,0.67,0.5,1.0,0.16,0.38,0.0,0.07,0.28,8
0.56,0.94,0.97,1.0,0.49,0.85,0.35,0.54,0.83,0.42,1.0,0.21,0.53,0.02,0.0,0.0,5
0.0,0.89,0.59,1.0,1.0,0.74,0.68,0.36,0.27,0.0,0.53,0.01,0.95,0.28,0.15,0.34,7
0.24,0.9,0.46,0.7,1.0,0.91,0.45,1.0,0.0,0.77,0.66,0.73,0.69,0.38,0.45,0.0,9
0.03,0.7,0.0,0.96,0.47,1.0,1.0,0.97,0.74,0.73,0.51,0.49,0.4,0.23,0.62,0.0,7
0.23,0.69,0.6,0.33,0.48,0.0,0.0,0.19,0.48,0.5,1.0,0.81,0.68,1.0,0.17,0.71,8
0.0,0.52,0.31,0.78,0.6,1.0,0.56,0.61,0.56,0.22,0.33,0.02,0.55,0.0,1.0,0.02,1
0.0,0.61,0.22,0.89,0.59,1.0,0.72,0.73,0.53,0.42,0.31,0.12,0.58,0.0,1.0,0.04,2
0.47,0.91,0.8,1.0,0.66,0.7,0.81,0.65,1.0,0.37,0.76,0.06,0.36,0.0,0.0,0.18,3
0.29,0.87,0.92,1.0,0.94,0.98,0.34,0.81,0.36,0.45,1.0,0.37,0.64,0.07,0.0,0.0,5
0.24,0.77,0.73,1.0,1.0,0.77,0.62,0.37,0.21,0.0,0.0,0.09,0.25,0.39,0.84,0.31,7
0.0,0.55,0.48,0.76,0.78,1.0,0.76,0.85,0.69,0.6,0.66,0.36,0.74,0.11,1.0,0.0,1
0.24,0.91,0.82,1.0,0.88,0.95,0.33,0.82,0.51,0.51,1.0,0.32,0.53,0.04,0.0,0.0,5
0.33,1.0,0.0,0.76,0.45,0.78,0.67,0.86,0.86,0.57,1.0,0.26,0.8,0.0,0.29,0.03,9
0.0,0.51,0.33,0.75,0.68,1.0,0.51,0.85,0.53,0.59,0.58,0.33,0.65,0.07,1.0,0.0,1
0.52,0.87,1.0,1.0,0.92,0.95,0.44,0.77,0.71,0.51,0.94,0.22,0.47,0.0,0.0,0.05,5
0.0,0.78,0.23,0.91,0.61,0.97,1.0,1.0,0.87,0.75,0.78,0.5,0.71,0.24,0.68,0.0,7
0.79,0.89,0.57,1.0,0.65,0.89,1.0,0.91,0.83,0.62,0.59,0.36,0.32,0.13,0.0,0.0,9
0.0,0.62,0.32,0.73,0.69,0.91,1.0,1.0,0.8,0.75,0.59,0.51,0.39,0.26,0.27,0.0,1
0.0,0.89,0.61,1.0,1.0,0.85,0.47,0.65,0.44,0.47,0.98,0.29,0.71,0.04,0.06,0.0,3
0.13,1.0,0.0,0.76,0.28,0.53,0.94,0.56,1.0,0.76,0.93,0.66,0.94,0.33,0.91,0.0,4
0.0,0.82,0.34,1.0,0.78,0.9,0.49,0.62,0.8,0.49,1.0,0.18,0.62,0.0,0.18,0.13,3
0.0,0.93,0.41,1.0,0.62,0.75,0.44,0.39,0.26,0.03,0.05,0.0,0.29,0.19,1.0,0.28,7
0.73,0.97,0.43,1.0,0.49,0.55,0.42,0.1,0.0,0.0,0.06,0.42,0.56,0.6,1.0,0.79,8
0.0,0.73,0.46,0.84,0.87,1.0,1.0,0.92,0.86,0.69,0.76,0.46,0.69,0.22,0.67,0.0,1
0.0,0.39,0.62,0.67,0.86,1.0,0.06,0.87,0.38,0.54,1.0,0.26,0.72,0.0,0.01,0.17,8
0.84,0.93,0.26,1.0,0.0,0.71,0.64,0.64,1.0,0.9,0.89,0.64,0.79,0.31,0.78,0.0,9
0.0,0.8,0.35,1.0,0.75,0.96,0.59,0.62,1.0,0.56,0.99,0.22,0.64,0.0,0.24,0.06,3
0.73,1.0,0.39,0.75,0.0,0.52,0.43,0.54,0.92,0.61,1.0,0.71,0.84,0.35,0.72,0.0,4
0.0,0.0,0.42,0.18,0.77,0.43,1.0,0.73,0.84,1.0,0.29,0.92,0.24,0.64,0.79,0.53,9
0.01,0.92,0.71,1.0,1.0,0.72,0.66,0.35,0.27,0.0,0.76,0.28,0.72,0.52,0.0,0.56,7
0.0,0.7,0.33,1.0,1.0,0.94,1.0,0.59,0.75,0.25,0.47,0.0,0.69,0.34,0.14,0.61,8
0.45,0.76,0.57,1.0,1.0,0.94,0.8,0.67,0.87,0.44,0.82,0.16,0.41,0.0,0.0,0.14,3
0.37,0.69,1.0,0.83,0.61,1.0,0.0,0.91,0.64,0.78,0.62,0.55,0.26,0.28,0.02,0.0,9
0.0,0.53,0.31,0.81,0.51,1.0,0.5,0.62,0.46,0.25,0.15,0.0,0.59,0.01,1.0,0.03,1
0.5,0.7,0.6,1.0,1.0,0.97,0.91,0.61,0.88,0.47,0.83,0.15,0.43,0.0,0.0,0.07,3
0.59,0.79,0.92,0.7,0.76,1.0,0.66,0.82,1.0,0.59,0.82,0.19,0.44,0.0,0.0,0.01,9
0.0,0.79,0.32,1.0,0.54,0.77,0.42,0.43,0.19,0.14,0.15,0.0,0.56,0.1,1.0,0.11,2
0.24,1.0,0.77,0.93,1.0,0.72,0.71,0.48,0.46,0.23,0.28,0.0,0.0,0.24,0.31,0.35,7
0.0,0.2,0.38,0.56,0.46,1.0,0.06,0.81,0.58,0.56,1.0,0.24,0.5,0.0,0.07,0.15,8
0.0,0.62,0.52,0.63,0.78,0.98,0.23,1.0,0.32,0.7,0.99,0.77,1.0,0.39,0.94,0.0,9
1.0,1.0,0.84,0.97,0.71,0.81,0.57,0.65,0.43,0.49,0.29,0.32,0.14,0.16,0.0,0.0,1
0.0,0.79,0.25,1.0,0.51,0.8,0.53,0.46,0.37,0.15,0.3,0.0,0.65,0.03,1.0,0.01,2
0.25,1.0,0.95,0.96,1.0,0.7,0.72,0.43,0.55,0.15,0.45,0.0,0.0,0.23,0.43,0.34,7
0.42,0.63,1.0,0.85,0.54,1.0,0.42,0.62,0.62,0.22,0.0,0.0,0.0,0.27,0.73,0.51,8
0.38,0.73,0.84,0.41,1.0,0.0,0.53,0.07,0.73,0.49,0.98,0.9,0.54,1.0,0.0,0.75,8
0.81,0.97,0.02,0.9,0.0,0.61,0.81,0.72,1.0,1.0,0.81,0.67,0.69,0.33,0.59,0.0,9
0.0,0.59,0.18,0.94,0.52,1.0,0.52,0.61,0.32,0.26,0.24,0.0,0.62,0.07,1.0,0.14,2
0.01,0.3,0.35,0.0,0.78,0.14,1.0,0.56,0.85,1.0,0.42,0.98,0.08,0.65,0.0,0.2,0
0.06,0.66,0.32,0.98,0.55,1.0,0.44,0.62,0.3,0.26,0.0,0.0,0.5,0.05,1.0,0.07,1
0.53,0.92,0.99,1.0,1.0,0.74,0.61,0.53,0.83,0.39,0.95,0.13,0.48,0.0,0.0,0.06,3
1.0,0.76,0.73,1.0,0.18,0.95,0.11,0.66,0.66,0.65,0.74,0.48,0.49,0.16,0.0,0.0,9
0.0,0.66,0.24,0.96,0.56,1.0,0.45,0.63,0.24,0.3,0.15,0.0,0.57,0.04,1.0,0.07,2
0.13,1.0,0.0,0.71,0.37,0.5,1.0,0.56,0.9,0.76,0.8,0.61,0.81,0.3,0.88,0.0,4
1.0,0.98,0.71,1.0,0.49,0.99,0.47,0.7,0.75,0.55,0.56,0.32,0.28,0.15,0.0,0.0,5
0.37,0.61,0.0,0.7,0.22,0.92,0.6,1.0,0.91,0.85,1.0,0.57,0.91,0.28,0.8,0.0,9
0.26,0.87,0.64,1.0,0.66,0.57,0.39,0.21,0.0,0.0,0.15,0.29,0.57,0.21,1.0,0.21,2
0.1,1.0,0.0,0.99,0.51,1.0,0.95,0.89,1.0,0.67,0.91,0.44,0.76,0.22,0.69,0.0,7
0.09,0.59,0.39,0.87,0.61,1.0,0.46,0.59,0.22,0.22,0.0,0.03,0.5,0.02,1.0,0.0,1
